,molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
1416,CHEMBL378404,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2,active,38.0
1417,CHEMBL205967,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CO[C@@H](C1)O2,intermediate,2420.0
1418,CHEMBL380830,CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2,active,610.0
1419,CHEMBL206237,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@@]2(C)CCO[C@H]2O3)cc1,intermediate,6700.0
1420,CHEMBL206093,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1O2,active,36.0
1421,CHEMBL426674,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1O2,active,20.0
1422,CHEMBL377283,CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1O2,active,486.0
1423,CHEMBL494887,CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C,inactive,340000.0
1424,CHEMBL464538,C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1.[Br-].[Br-],active,18.0
1425,CHEMBL1255901,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,active,47.0
1426,CHEMBL433041,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,22.0
1427,CHEMBL54727,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,active,22.0
1428,CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,active,800.0
1429,CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,intermediate,4150.0
1430,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,22.0
1431,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,190.0
1432,CHEMBL383242,COc1ccc(CC2=[N+](C)CCc3cc(OC)c(OC)cc32)cc1OC,intermediate,5500.0
1433,CHEMBL19224,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,inactive,24330.0
1434,CHEMBL207931,COc1ccc(C(O)c2nccc3cc(OC)c(OC)cc23)cc1OC,inactive,10730.0
1435,CHEMBL208132,COc1cc2ccnc(C(O)c3ccccc3OC)c2cc1OC,intermediate,6940.0
1436,CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,active,590.0
1437,CHEMBL211383,CCC[C@@H](CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O,intermediate,3000.0
1438,CHEMBL211500,CCC[C@@H](CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O,intermediate,3000.0
1439,CHEMBL211450,CCC[C@@H](CC1(C(=O)Nc2nnc(C)s2)CCCC1)C(=O)O,intermediate,5000.0
1440,CHEMBL212526,CCC[C@H](CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O,intermediate,3000.0
1441,CHEMBL378763,CCC[C@H](CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O,intermediate,3000.0
1442,CHEMBL378762,CCC[C@H](CC1(C(=O)Nc2nnc(C)s2)CCCC1)C(=O)O,intermediate,3000.0
1443,CHEMBL379950,CCCC(CC1(c2nnc(Cc3ccccc3)o2)CCCC1)C(=O)O,intermediate,3000.0
1444,CHEMBL212374,CCCC(CC1(c2nnc(-c3ccc(=O)n(Cc4ccccc4)c3)o2)CCCC1)C(=O)O,intermediate,3000.0
1445,CHEMBL213281,CCc1nnc(NC(=O)C2(CC(CCC(C)C)C(=O)O)CCCC2)s1,intermediate,3000.0
1446,CHEMBL379065,CCc1nnc(NC(=O)C2(CC(CCc3ccccc3)C(=O)O)CCCC2)s1,intermediate,3000.0
1447,CHEMBL212001,CCc1nnc(NC(=O)C2(CCC(=O)O)CCCC2)s1,intermediate,3000.0
1448,CHEMBL212220,CCCCC(CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O,intermediate,3000.0
1449,CHEMBL439508,CCCC(CC1(C(=O)N[C@H]2CC[C@@H](C(N)=O)CC2)CCCC1)C(=O)O,intermediate,3000.0
1450,CHEMBL213861,CCCC(CC1(C(=O)N[C@@H]2CC[C@H](C(N)=O)C2)CCCC1)C(=O)O,intermediate,3000.0
1451,CHEMBL377041,CCCC(CC1(C(=O)N[C@@H]2CCN(Cc3ccccc3)C2)CCCC1)C(=O)O,intermediate,3000.0
1452,CHEMBL212105,CCCC(CC1(C(=O)NC2CCCC(C(=O)N(C)C)C2)CCCC1)C(=O)O,intermediate,3000.0
1453,CHEMBL213240,CCCC(CC1(C(=O)N[C@H]2CC[C@@H](C(=O)N(C)C)CC2)CCCC1)C(=O)O,intermediate,3000.0
1454,CHEMBL211529,CCCC(CC1(C(=O)N[C@@H]2CCCC[C@@H]2CCC)CCCC1)C(=O)O,intermediate,3000.0
1455,CHEMBL213404,CCCC(CC1(C(=O)N[C@@H]2CCCC[C@@H]2Cc2ccccc2)CCCC1)C(=O)O,intermediate,3000.0
1456,CHEMBL377618,CCCC(CC1(C(=O)NCc2nnc(C)s2)CCCC1)C(=O)O,intermediate,3000.0
1457,CHEMBL212377,CCCC(CC1(C(=O)Nc2nnc(CC3CC3)s2)CCCC1)C(=O)O,intermediate,3000.0
1458,CHEMBL379935,CCCC(CC1(C(=O)Nc2nnc(Cc3ccccc3)s2)CCCC1)C(=O)O,intermediate,3000.0
1459,CHEMBL213964,CCCC(CC1(C(=O)Nc2nnc(CC(C)C)s2)CCCC1)C(=O)O,intermediate,3000.0
1460,CHEMBL379563,CCCC(CC1(C(=O)Nc2nnc(-c3ccccc3)s2)CCCC1)C(=O)O,intermediate,3000.0
1461,CHEMBL214160,CCCC(CC1(C(=O)Nc2nncs2)CCCC1)C(=O)O,intermediate,3000.0
1462,CHEMBL213944,CCCC(CC1(C(=O)Nc2ccc(=O)n(Cc3ccccc3)c2)CCCC1)C(=O)O,intermediate,3000.0
1463,CHEMBL212771,CCCC(CC1(C(=O)Nc2cc(Cc3ccccc3)ccn2)CCCC1)C(=O)O,intermediate,3000.0
1464,CHEMBL211652,CCCCc1ccnc(NC(=O)C2(CC(CCC)C(=O)O)CCCC2)c1,intermediate,3000.0
1465,CHEMBL211596,CCCC(CC1(C(=O)Nc2ccccn2)CCCC1)C(=O)O,intermediate,3000.0
1466,CHEMBL211943,CCCC(CC1(C(=O)Nc2ccc(OC)nn2)CCCC1)C(=O)O,intermediate,3000.0
1467,CHEMBL211897,CCCNc1ccnc(NC(=O)C2(CC(CCC)C(=O)O)CCCC2)n1,intermediate,3000.0
1468,CHEMBL208888,CCCC(CC1(C(=O)Nc2cn(CC)nn2)CCCC1)C(=O)O,intermediate,3000.0
1469,CHEMBL377431,CCCC(CC1(C(=O)N[C@H](CO)Cc2ccccc2)CCCC1)C(=O)O,intermediate,3000.0
1470,CHEMBL212572,CCCC(CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O,intermediate,3000.0
1471,CHEMBL376425,CCCC(CC1(C(=O)NC2Cc3ccccc3C2)CCCC1)C(=O)O,intermediate,3000.0
1472,CHEMBL377037,CCCC(CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O,intermediate,3000.0
1473,CHEMBL378050,CCCC(CC1(C(=O)N[C@H](C)c2ccccc2)CCCC1)C(=O)O,intermediate,3000.0
1474,CHEMBL212065,CCCC(CC1(C(=O)NC2(CO)CCCC2)CCCC1)C(=O)O,intermediate,3000.0
1475,CHEMBL209493,CCCC(CC1(C(=O)Nc2nnc(C)s2)CCCC1)C(=O)O,intermediate,3000.0
1476,CHEMBL386053,CCCC(CC1(C(=O)NCc2ccc3c(c2)OCO3)CCCC1)C(=O)O,intermediate,3000.0
1477,CHEMBL211471,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-],active,42.1
1478,CHEMBL209392,N#Cc1ccccc1-c1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,active,73.6
1479,CHEMBL209924,COc1cc(Br)c(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1OC,intermediate,1012.9
1480,CHEMBL212162,Cc1cc2c(cc1CN1CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC1)OCO2,intermediate,1341.7
1481,CHEMBL212111,CC1=C(CCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C(=O)C2CCCCC2=N1,intermediate,1072.8
1482,CHEMBL209863,Cc1nc2ccccn2c(=O)c1CCN1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,intermediate,3203.7
1483,CHEMBL427232,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCC3)CC2)cc1,active,21.0
1484,CHEMBL211520,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCCC3)CC2)cc1,active,126.3
1485,CHEMBL380050,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCOCC3)CC2)cc1,active,284.2
1486,CHEMBL384563,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NC=O,active,98.0
1487,CHEMBL536047,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2.Cl,active,0.78
1488,CHEMBL1255901,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,active,260.0
1489,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,205.0
1490,CHEMBL415799,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2N,active,225.0
1491,CHEMBL386541,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NS(C)(=O)=O,active,40.5
1492,CHEMBL219262,COc1cc(C(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active,386.0
1493,CHEMBL219264,COc1cc(CCC(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active,8.39
1494,CHEMBL219316,COc1cc(CCC(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active,59.0
1495,CHEMBL384886,COc1cc(CCC(=O)NCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active,72.1
1496,CHEMBL220141,COc1cc(CCC(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active,135.0
1497,CHEMBL445846,COc1cc(CCC(=O)NCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active,40.7
1498,CHEMBL219911,COc1cc(CCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active,365.0
1499,CHEMBL374981,COc1cc(C(=O)NCCCCCCCCC(=O)NNc2c3c(cc4ccccc24)CCCC3)cc(OC)c1OC,active,5.08
1500,CHEMBL216159,COc1cc(C(=O)NCCCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active,5.24
1501,CHEMBL219569,COc1cc(C(=O)NCCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active,5.65
1502,CHEMBL434378,COc1cc(C(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active,18.2
1503,CHEMBL219550,COc1cc(C(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active,17.0
1504,CHEMBL219063,COc1cc(C(=O)NCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active,241.0
1505,CHEMBL266045,COc1cc(C(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active,89.2
1506,CHEMBL385269,COc1cc(C(=O)NCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active,51.6
1507,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,147.0
1508,CHEMBL374184,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)cc1)CCCC3,active,105.0
1509,CHEMBL218940,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(OC)c1)CCCC3,active,58.0
1510,CHEMBL436302,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1OC)CCCC3,active,234.0
1511,CHEMBL219406,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(C)cc1)CCCC3,active,169.0
1512,CHEMBL219405,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc([N+](=O)[O-])cc1)CCCC3,active,309.0
1513,CHEMBL220294,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CCCC3,active,191.0
1514,CHEMBL219400,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1[N+](=O)[O-])CCCC3,active,338.0
1515,CHEMBL219172,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(F)cc1)CCCC3,active,193.0
1516,CHEMBL218939,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1)CCCC3,active,122.0
1517,CHEMBL266084,COc1ccc2[nH]c3c(c2c1)CCNC3,inactive,10000.0
1518,CHEMBL221811,COc1ccc2[nH]c3c(c2c1)CCNC3C,inactive,10000.0
1519,CHEMBL80619,COc1ccc2[nH]c3cnccc3c2c1,inactive,10000.0
1520,CHEMBL221794,COc1ccc2c(c1)c1ccncc1n2C,inactive,10000.0
1521,CHEMBL278193,COc1ccc2[nH]c3c(C)nccc3c2c1,inactive,10000.0
1522,CHEMBL376011,Oc1ccc2[nH]c3cnccc3c2c1,inactive,10000.0
1523,CHEMBL373674,Cn1c2ccc(O)cc2c2ccncc21,inactive,10000.0
1524,CHEMBL376012,Cc1nccc2c1[nH]c1ccc(O)cc12,inactive,10000.0
1525,CHEMBL220849,Cc1nccc2c3cc(O)ccc3n(C)c12,inactive,10000.0
1526,CHEMBL220959,COc1ccc2c(c1)c1cc[n+](C)c(C)c1n2C,inactive,10000.0
1527,CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,active,600.0
1528,CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,active,635.33
1529,CHEMBL441868,Cc1c2c(cc[n+]1C)c1cc(O)ccc1n2C,intermediate,1900.0
1530,CHEMBL441868,Cc1c2c(cc[n+]1C)c1cc(O)ccc1n2C,intermediate,1896.71
1531,CHEMBL375862,Cc1c2[nH]c3ccc(O)cc3c2cc[n+]1C,active,1000.0
1532,CHEMBL375862,Cc1c2[nH]c3ccc(O)cc3c2cc[n+]1C,active,984.01
1533,CHEMBL373651,Cn1c2ccc(O)cc2c2cc[n+](C)cc21,intermediate,1800.0
1534,CHEMBL373651,Cn1c2ccc(O)cc2c2cc[n+](C)cc21,intermediate,1819.7
1535,CHEMBL220905,C[n+]1ccc2c(c1)[nH]c1ccc(O)cc12,intermediate,4200.0
1536,CHEMBL220905,C[n+]1ccc2c(c1)[nH]c1ccc(O)cc12,intermediate,4197.59
1537,CHEMBL374729,COc1ccc2[nH]c3c(C)[n+](C)ccc3c2c1,active,800.0
1538,CHEMBL374729,COc1ccc2[nH]c3c(C)[n+](C)ccc3c2c1,active,755.09
1539,CHEMBL385778,COc1ccc2c(c1)c1cc[n+](C)cc1n2C,intermediate,1300.0
1540,CHEMBL385778,COc1ccc2c(c1)c1cc[n+](C)cc1n2C,intermediate,1396.37
1541,CHEMBL376434,COc1ccc2[nH]c3c[n+](C)ccc3c2c1,intermediate,2200.0
1542,CHEMBL376434,COc1ccc2[nH]c3c[n+](C)ccc3c2c1,intermediate,2208.0
1543,CHEMBL375077,COc1ccc2c(c1)c1ccnc(C)c1n2C,inactive,11800.0
1544,CHEMBL375077,COc1ccc2c(c1)c1ccnc(C)c1n2C,inactive,11776.06
1545,CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,inactive,48000.0
1546,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,500.0
1547,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,493.17
1548,CHEMBL71851,COc1cc2ccc(=O)oc2cc1O,inactive,168600.0
1549,CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,intermediate,3200.0
1550,CHEMBL500996,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC.Cl.Cl.Cl.Cl,intermediate,5370.32
1551,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,13.49
1552,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,22.91
1553,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,426.58
1554,CHEMBL611732,CCN(CCCCCCNc1ccc(CCc2ccc(NCCCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC,inactive,30902.95
1555,CHEMBL222037,CCN(CCCCCCNc1ccc(Cc2ccc(NCCCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC,intermediate,1071.52
1556,CHEMBL222044,CCN(CCCCCCNc1ccc(-c2ccc(NCCCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC,intermediate,2630.27
1557,CHEMBL222043,CC[N+](C)(CCCCCC(=O)Nc1ccc(CCc2ccc(NC(=O)CCCCC[N+](C)(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC.[I-].[I-],active,120.23
1558,CHEMBL221992,CC[N+](C)(CCCCCC(=O)N1CCC(CCCC2CCN(C(=O)CCCCC[N+](C)(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.[I-].[I-],active,5.754
1559,CHEMBL19949,CC[N+](C)(CCCCCC(=O)N1CCC(CCC2CCN(C(=O)CCCCC[N+](C)(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.[I-].[I-],active,5.754
1560,CHEMBL222875,CCN(CCCCCC(=O)Nc1ccc(CCc2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC.O=C(O)C(=O)O,active,169.82
1561,CHEMBL222818,CCN(CCCCCC(=O)Nc1ccc(Cc2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC.O=C(O)C(=O)O,active,63.1
1562,CHEMBL222340,CCN(CCCCCC(=O)Nc1ccc(-c2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC.O=C(O)C(=O)O,active,36.31
1563,CHEMBL222378,CCN(CCCCCC(=O)N1CCC(CCCC2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O,active,6.607
1564,CHEMBL387394,CCN(CCCCCC(=O)N1CCC(CCC2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O,active,7.413
1565,CHEMBL222946,CCN(CCCCCC(=O)N1CCC(CC2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O,active,3.311
1566,CHEMBL222904,CCN(CCCCCC(=O)N1CCC(C2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O,active,3.311
1567,CHEMBL385130,CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC.O=C(O)C(=O)O,active,18.62
1568,CHEMBL222856,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC.O=C(O)C(=O)O,active,169.82
1569,CHEMBL225567,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,active,0.07
1570,CHEMBL225198,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,active,0.02
1571,CHEMBL223443,O=C(Cc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,active,0.12
1572,CHEMBL225326,O=C(Cc1c[nH]c2ccc(Br)cc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,active,0.23
1573,CHEMBL225021,O=C(CCCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,active,0.13
1574,CHEMBL225567,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,intermediate,2000.0
1575,CHEMBL225198,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,intermediate,6000.0
1576,CHEMBL223443,O=C(Cc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,intermediate,7000.0
1577,CHEMBL225021,O=C(CCCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,intermediate,2000.0
1578,CHEMBL225326,O=C(Cc1c[nH]c2ccc(Br)cc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,inactive,15000.0
1579,CHEMBL345124,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],inactive,13000.0
1580,CHEMBL225610,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,intermediate,2680.0
1581,CHEMBL189957,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,active,0.32
1582,CHEMBL340427,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,active,0.3
1583,CHEMBL224553,CCN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1OC,intermediate,3150.0
1584,CHEMBL387849,COc1ccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c(OC)c1OC,inactive,155000.0
1585,CHEMBL225615,COc1ccc(OC)c(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,inactive,127000.0
1586,CHEMBL389668,COc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1OC,inactive,138000.0
1587,CHEMBL224811,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1[N+](=O)[O-],inactive,413000.0
1588,CHEMBL225638,Cc1ccccc1CN(C)CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1,inactive,565000.0
1589,CHEMBL223652,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccc(Cl)cc1,inactive,1050000.0
1590,CHEMBL375976,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(Cl)c1,inactive,594000.0
1591,CHEMBL225453,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1Cl,inactive,433000.0
1592,CHEMBL225396,COc1ccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)cc1,inactive,360000.0
1593,CHEMBL225451,COc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,inactive,40000.0
1594,CHEMBL376186,COc1ccccc1CN(C)CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1,intermediate,2180.0
1595,CHEMBL390083,COc1ccccc1CN(C)CCCOc1ccc2c(=O)c3ccccc3oc2c1,intermediate,3400.0
1596,CHEMBL224981,COc1cc2oc3cc(OCCCCCCCN(C)Cc4ccccc4)ccc3c(=O)c2cc1OC,intermediate,2320.0
1597,CHEMBL225366,COc1ccc2c(=O)c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3oc2c1,intermediate,7840.0
1598,CHEMBL224555,CN(CCCCCCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,inactive,908000.0
1599,CHEMBL224347,CN(CCCCCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,inactive,626000.0
1600,CHEMBL390598,CN(CCCCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,inactive,388000.0
1601,CHEMBL427090,CN(CCCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,inactive,152000.0
1602,CHEMBL224469,CN(CCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,inactive,10300.0
1603,CHEMBL224433,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,intermediate,2820.0
1604,CHEMBL390737,CN(CCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,intermediate,2890.0
1605,CHEMBL427249,CN(CCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,intermediate,7780.0
1606,CHEMBL225611,CN(CCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,intermediate,6250.0
1607,CHEMBL376327,C[C@H]1C=C2N3CC[C@@H](O)C24[C@H](CC(=O)[C@H]4C[C@H](O)C3)C1,inactive,27900.0
1608,CHEMBL229334,CC1=C[C@H]2[C@H](O)C(=O)[C@H]3CCCN4CCC[C@H]2[C@]34C1,inactive,16700.0
1609,CHEMBL75121,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC,active,44.5
1610,CHEMBL396199,COc1cc2cc(-c3ccc(C[N+](C)(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC.[I-],active,10.5
1611,CHEMBL241830,COc1ccc2c(=O)cc(-c3ccc(CN(C)Cc4ccccc4)cc3)oc2c1,inactive,80500.0
1612,CHEMBL241828,COc1ccc2oc(-c3ccc(CN(C)Cc4ccccc4)cc3)cc(=O)c2c1,inactive,18100.0
1613,CHEMBL241827,COc1cc2oc(-c3ccc(CN(C)Cc4ccccc4)cc3)cc(=O)c2cc1OC,intermediate,3100.0
1614,CHEMBL245055,COc1cc2oc(-c3cccc(CN(C)Cc4ccccc4)c3)cc(=O)c2cc1OC,intermediate,2270.0
1615,CHEMBL388714,CCN(Cc1ccccc1)Cc1cccc(-c2coc3cc(OC)c(OC)cc3c2=O)c1,intermediate,1590.0
1616,CHEMBL245054,COc1cc2occ(-c3cccc(CN(C)Cc4ccccc4)c3)c(=O)c2cc1OC,intermediate,2020.0
1617,CHEMBL244838,COc1cc2occ(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)c2cc1OC,intermediate,1230.0
1618,CHEMBL244624,CN(Cc1ccccc1)Cc1ccc(-c2cc3cc(N)ccc3oc2=O)cc1,active,281.0
1619,CHEMBL244619,CN(Cc1ccccc1)Cc1ccc(-c2cc3cc([N+](=O)[O-])ccc3oc2=O)cc1,active,148.0
